,edad,m_moroso,ciudad_agg,niv_educ_dummy,gender_M,e_civil_CAS,e_civil_VIU,seguro_SI,LN_d_marzo,LN_d_junio,LN_d_julio,LN_d_agosto,LN_d_septiembre,LN_monto,fuga_dummy
1446,35,0,3.0,0,1,0,0,0,0.0,0.0,0.0,9.700881652439467,0.0,14.557448378884015,0
1447,48,2,3.0,0,1,1,0,0,12.890562458998936,12.85382227549367,5.988961416889864,8.913281137711804,10.269934593623564,15.341567078850604,1
1448,51,2,3.0,0,0,1,0,0,0.0,11.620424691953675,7.416378479192928,0.0,6.100318952020064,13.122365377402328,0
1449,27,1,3.0,1,1,1,0,1,0.0,9.781941194456632,4.430816798843313,0.0,0.0,14.403297778421795,1
1450,33,1,4.0,0,0,0,0,1,13.968544042532672,11.65515392819774,7.138866999945524,0.0,3.4965075614664802,14.845130332288226,0
1451,34,1,3.0,0,0,0,0,1,0.0,10.459152689774811,6.2324480165505225,0.0,5.58724865840025,14.285514812209815,0
1452,39,0,3.0,0,0,1,0,0,0.0,0.0,0.0,9.641863014403636,0.0,14.690979711984754,0
1453,36,1,4.0,0,0,0,1,0,0.0,0.0,6.298949246855942,7.422971251049421,5.318119993844216,14.914123179965662,0
1454,61,0,3.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,15.894952224644102,0
1455,40,1,3.0,0,0,0,0,1,0.0,9.475163150281881,3.4657359027997265,0.0,1.3862943611198906,15.226497775576945,0
1456,49,1,1.0,1,1,0,0,0,0.0,13.850026953917801,4.143134726391533,9.663197842386948,9.066008001086264,14.690979711984754,1
1457,48,1,3.0,0,1,1,0,0,0.0,10.76641970088585,4.795790545596741,7.844240718141811,5.60947179518496,14.077875591662238,1
1458,43,1,4.0,0,0,1,0,1,13.92319566965394,12.273857454269747,7.2640301428995295,0.0,4.02535169073515,13.122365377402328,0
1459,40,1,2.0,1,1,0,0,0,0.0,14.550139355445777,0.0,9.78571701680162,7.31455283232408,15.894952224644102,1
1460,49,1,3.0,0,1,0,0,0,0.0,0.0,6.3473892096560105,7.266128779556451,0.0,14.946912992035967,1
1461,47,1,1.0,0,1,1,0,0,0.0,12.53593019612986,5.429345628954441,0.0,5.976350909297934,14.690979711984754,1
1462,55,1,3.0,1,1,1,0,1,13.91480189335071,12.578356632045747,7.421775793644647,0.0,6.077642243349034,15.319588176962746,1
1463,42,2,3.0,1,1,1,0,0,0.0,0.0,6.444131256700441,0.0,0.0,13.710151153416941,1
1464,45,1,3.0,1,1,1,0,0,12.330469318350392,0.0,4.762173934797756,0.0,8.470520783217808,14.648420115681892,1
1465,46,0,3.0,0,0,1,0,0,0.0,12.194586936587081,0.0,0.0,4.499809670330265,15.894952224644102,0
1466,42,2,3.0,1,1,1,0,0,0.0,12.224064811400252,6.018593214496234,0.0,2.0794415416798357,14.946912992035967,1
1467,49,2,3.0,0,1,1,0,1,0.0,12.40024454219795,3.871201010907891,0.0,4.852030263919617,15.64006001130563,1
1468,50,1,1.0,0,1,1,0,0,0.0,11.026938784551156,3.7376696182833684,0.0,0.0,15.319588176962746,1
1469,46,1,3.0,1,1,1,0,0,0.0,14.490546719651402,7.305860032684009,6.269096283706261,5.723585101952381,15.894952224644102,1
1470,51,2,1.0,1,1,1,0,0,12.248624343250967,11.589358589004863,6.688354713946762,0.0,6.380122536899765,13.217675375388819,1
1471,45,1,3.0,1,1,1,0,0,0.0,0.0,3.7612001156935624,0.0,0.0,14.77102238760702,1
1472,47,1,1.0,1,1,1,0,0,0.0,0.0,0.0,0.0,1.0986122886681098,14.403297778421795,1
1473,41,0,3.0,0,0,0,1,0,0.0,0.0,0.0,9.667005436782738,0.0,15.250595321348806,0
1474,37,1,4.0,1,1,1,0,0,0.0,0.0,0.0,9.472089062401459,0.0,14.285514812209815,0
1475,46,2,3.0,1,1,1,0,1,0.0,11.291180934569725,3.091042453358316,0.0,8.929700114313448,15.341567078850604,1
1476,54,0,3.0,0,1,1,0,0,0.0,0.0,0.0,10.637992584019639,7.538494999413465,15.894952224644102,0
1477,50,0,4.0,0,0,0,0,1,0.0,12.91475847357076,0.0,0.0,6.731018100482083,15.38412668421143,0
1478,43,3,3.0,0,0,0,0,1,0.0,11.972676717751613,7.700295203420117,0.0,5.220355825078324,13.592368256649284,0
1479,55,1,3.0,1,1,1,0,0,0.0,0.0,0.0,7.409741954080923,0.0,14.285514812209815,1
1480,43,2,3.0,1,1,1,0,0,0.0,13.766708893728717,4.948759890378168,0.0,6.98100574072173,13.910821646859095,1
1481,55,1,3.0,0,1,1,0,0,0.0,0.0,3.7376696182833684,0.0,0.0,15.573368647930426,1
1482,43,2,3.0,1,1,1,0,0,0.0,12.154753035006882,7.297091005160418,0.0,4.7535901911063645,14.946912992035967,1
1483,53,2,2.0,1,0,1,0,0,0.0,10.646067547864224,6.3473892096560105,0.0,6.406879986069314,14.403297778421795,1
1484,52,1,3.0,0,0,1,0,0,0.0,0.0,2.3978952727983707,0.0,7.913886714856082,15.894952224644102,0
1485,37,3,4.0,0,1,1,0,0,0.0,11.26221799530981,5.641907070938114,5.627621113690637,3.6375861597263857,14.648420115681892,0
1486,40,3,3.0,1,1,1,0,0,11.790140448072165,0.0,5.5093883366279774,0.0,0.0,14.45736497045232,1
1487,55,0,2.0,0,0,1,0,0,0.0,0.0,0.0,7.860956364876389,0.0,14.403297778421795,0
1488,39,1,1.0,0,0,0,0,0,0.0,0.0,0.6931471805599453,0.0,0.0,15.068273812173887,0
1489,40,1,3.0,1,1,1,0,0,0.0,9.946834357039494,5.707110264748875,0.0,3.8501476017100584,14.346139397261565,1
1490,26,1,4.0,1,1,1,0,0,13.555494234923744,0.0,3.044522437723423,0.0,0.0,13.997832948091215,0
1491,51,1,4.0,0,0,0,0,1,0.0,0.0,4.23410650459726,0.0,0.0,14.346139397261565,0
1492,54,1,3.0,0,1,0,0,0,0.0,0.0,2.4849066497880004,7.2909747781429814,0.0,15.894952224644102,0
1493,47,1,3.0,1,1,0,0,0,0.0,9.928472805230037,3.295836866004329,0.0,4.727387818712341,14.346139397261565,1
1494,38,2,4.0,1,1,1,0,0,0.0,0.0,2.302585092994046,0.0,10.281204551441567,15.894952224644102,0
1495,38,2,4.0,0,1,0,0,0,0.0,14.419744007751962,5.905361848054571,0.0,7.771067086065406,14.077875591662238,0
1496,52,1,2.0,0,1,1,0,0,13.861973253774599,13.602139103798768,7.044905117129371,9.01371703047137,7.495541943884256,15.894952224644102,1
1497,50,1,3.0,0,1,0,1,0,0.0,0.0,6.023447592961033,0.0,0.0,14.151983508870947,0
1498,49,1,4.0,0,0,1,0,0,0.0,0.0,0.6931471805599453,0.0,0.0,14.690979711984754,0
1499,39,1,3.0,0,0,0,0,0,0.0,0.0,5.556828061699537,0.0,0.0,14.45736497045232,0
1500,41,0,3.0,0,0,0,0,0,0.0,0.0,0.0,10.86658553151754,0.0,15.607270193858982,0
1501,41,1,3.0,0,1,1,0,0,0.0,13.445916810184242,5.7899601708972535,0.0,6.447305862541213,15.123843647884687,1
1502,49,1,3.0,1,1,0,0,0,13.102111689295434,10.779539453150608,5.768320995793772,0.0,5.10594547390058,15.096444681204078,1
1503,39,1,3.0,0,0,0,0,1,0.0,11.247187516023597,5.937536205082426,7.896924656268864,4.762173934797756,15.123843647884687,0
1504,45,1,3.0,1,0,1,0,0,13.095838687584898,0.0,6.82001636467413,0.0,0.0,15.068273812173887,1
1505,53,1,3.0,0,1,1,0,1,13.275508408879604,0.0,6.955592608396297,7.707512194600341,0.0,13.384729180332174,1
1506,42,2,2.0,0,0,1,0,0,10.107855948524003,9.390743422947507,5.298317366548036,0.0,4.48863636973214,13.815511557963774,1
1507,54,1,3.0,0,0,0,1,1,0.0,0.0,4.852030263919617,0.0,0.0,15.363073279446223,0
1508,40,0,3.0,0,0,0,0,1,0.0,9.967869811465397,0.0,0.0,0.0,14.508658238524095,0
1509,31,1,4.0,0,0,0,0,0,0.0,0.0,3.784189633918261,0.0,3.6109179126442243,14.151983508870947,0
1510,28,1,2.0,1,0,1,0,0,0.0,11.025425666507735,4.406719247264253,0.0,0.0,14.346139397261565,1
1511,44,2,3.0,1,1,1,0,0,0.0,10.890963417800805,6.80903930604298,0.0,4.584967478670572,13.710151153416941,1
1512,40,1,4.0,0,1,1,0,1,0.0,9.684896124569141,2.8903717578961645,9.542517684314515,4.672828834461906,15.656060350091908,0
1513,47,1,1.0,1,1,0,0,1,0.0,13.27012454484706,0.0,0.0,7.8013913202914855,15.555976908243359,1
1514,39,1,4.0,0,0,1,0,0,0.0,11.619373389185009,4.709530201312334,0.0,0.0,13.815511557963774,0
1515,45,1,3.0,1,1,1,0,0,13.785439934764726,14.293500337848322,6.049733455231958,8.025516386489008,7.6638772587034705,15.341567078850604,1
1516,34,1,4.0,0,0,0,0,1,0.0,9.584039577320695,6.727431724850855,0.0,3.1354942159291497,14.978661680269907,0
1517,54,0,4.0,0,0,0,0,1,0.0,11.718939134020971,0.0,0.0,7.768533300926033,14.557448378884015,0
1518,35,1,3.0,1,1,1,0,1,8.474703139795285,12.610817494313855,5.075173815233827,8.342363500380579,5.831882477283517,14.845130332288226,0
1519,44,1,3.0,1,1,1,0,0,0.0,0.0,5.598421958998375,0.0,2.302585092994046,14.690979711984754,1
1520,43,1,3.0,0,1,1,0,0,0.0,0.0,0.0,0.0,5.872117789475416,14.603968372873895,1
1521,32,3,4.0,0,0,0,0,0,0.0,0.0,6.658011045870748,8.534836626588833,0.0,14.845130332288226,0
1522,36,0,3.0,0,0,0,0,1,0.0,0.0,0.0,10.57316137691043,1.0986122886681098,15.894952224644102,0
1523,59,1,3.0,0,0,0,0,0,0.0,0.0,3.9889840465642745,0.0,0.0,14.220976332738882,0
1524,29,0,4.0,1,1,1,0,0,0.0,11.769000764519411,0.0,0.0,3.1780538303479458,14.285514812209815,0
1525,52,1,3.0,0,1,0,0,0,0.0,0.0,0.0,10.030252353327626,7.013915474810528,15.068273812173887,1
1526,50,2,1.0,0,1,0,0,0,12.277527816401676,14.197307778272236,7.449498005382849,0.0,8.355850041007475,14.914123179965662,1
1527,41,1,3.0,0,1,1,0,0,0.0,0.0,5.793013608384144,0.0,0.0,14.914123179965662,1
1528,40,1,1.0,0,1,0,0,0,0.0,0.0,2.0794415416798357,0.0,0.0,14.508658238524095,1
1529,45,3,3.0,0,1,1,0,0,0.0,9.999660995984785,6.92461239604856,0.0,0.0,14.077875591662238,1
1530,47,2,3.0,1,0,1,0,0,0.0,9.715047314733996,6.4457198193855785,9.580730826800856,0.0,14.285514812209815,1
1531,58,1,4.0,0,1,0,0,0,0.0,0.0,5.327876168789581,0.0,0.0,14.45736497045232,0
1532,25,0,3.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,14.508658238524095,0
1533,44,1,3.0,1,0,1,0,1,0.0,0.0,0.0,5.955837369464831,0.0,14.285514812209815,1
1534,45,1,3.0,0,0,1,0,0,0.0,0.0,2.0794415416798357,0.0,0.0,14.151983508870947,1
1535,34,3,4.0,0,0,0,0,0,0.0,0.0,7.095064377287131,0.0,0.0,13.815511557963774,0
1536,41,1,4.0,0,1,0,0,0,0.0,0.0,5.318119993844216,6.863803391452954,0.0,14.77102238760702,0
1537,47,2,3.0,1,1,1,0,1,13.827800723525357,14.487569945756556,7.8632667240095735,9.082620630373812,5.0689042022202315,14.88022163978423,1
1538,52,1,1.0,0,1,1,0,0,0.0,0.0,7.890956716138919,0.0,6.1224928095143865,14.285514812209815,1
1539,37,1,4.0,0,1,1,0,0,0.0,0.0,3.4657359027997265,0.0,0.0,13.710151153416941,0
1540,37,1,3.0,1,1,1,0,0,0.0,14.075532851387981,5.6937321388027,10.11382951201313,6.309918278226516,15.894952224644102,0
1541,60,0,3.0,0,0,1,0,0,0.0,12.083565971037377,0.0,0.0,0.6931471805599453,15.123843647884687,0
1542,49,1,3.0,1,0,1,0,1,0.0,11.234388118431024,3.7612001156935624,0.0,2.833213344056216,14.403297778421795,1
1543,33,3,2.0,1,1,1,0,0,0.0,8.497602541651233,5.707110264748875,0.0,8.427924723658055,14.978661680269907,1
1544,41,1,3.0,0,1,1,0,1,0.0,0.0,1.3862943611198906,8.872346978983032,0.6931471805599453,15.894952224644102,0
1545,41,1,4.0,0,0,1,0,0,12.904612758056158,0.0,3.8501476017100584,0.0,4.248495242049359,14.285514812209815,0
1546,33,0,4.0,0,0,0,0,1,0.0,0.0,0.0,9.752141270041493,6.411818267709897,15.319588176962746,0
1547,47,2,4.0,1,1,1,0,0,0.0,6.666956792429207,3.9318256327243257,0.0,6.996681488176539,15.894952224644102,0
1548,40,1,3.0,1,1,1,0,0,0.0,12.701268762407931,0.0,0.0,3.091042453358316,14.845130332288226,1
1549,59,1,4.0,0,1,1,0,0,0.0,12.157816838566497,7.9017475185201445,0.0,9.939964119346145,15.894952224644102,0
1550,45,1,3.0,1,1,1,0,0,0.0,0.0,1.3862943611198906,0.0,8.334471554600944,14.731801689838349,1
1551,47,1,3.0,1,1,0,0,0,0.0,0.0,0.0,0.0,8.872627365918836,14.45736497045232,1
1552,52,1,3.0,0,1,1,0,0,0.0,12.660172350152195,0.0,0.0,3.912023005428146,14.845130332288226,1
1553,32,1,4.0,0,0,1,0,0,0.0,0.0,2.995732273553991,0.0,0.0,15.717618233614914,0
1554,44,1,4.0,0,0,1,0,0,0.0,0.0,4.477336814478207,0.0,0.0,13.910821646859095,0
1555,55,1,3.0,1,1,0,0,0,0.0,0.0,0.0,0.0,3.332204510175204,14.77102238760702,1
1556,35,1,4.0,0,0,0,1,0,0.0,0.0,3.332204510175204,5.579729825986222,0.0,14.403297778421795,0
1557,49,1,3.0,1,0,1,0,0,0.0,8.793612071589308,4.143134726391533,0.0,0.0,14.603968372873895,1
1558,32,1,4.0,0,0,0,0,0,0.0,11.672438882438174,2.1972245773362196,0.0,0.0,14.845130332288226,0
1559,40,2,3.0,1,1,1,0,0,13.699307024237694,11.942282865497996,7.441906728051625,9.772353284511327,6.09807428216624,15.201805169084134,1
1560,57,1,3.0,1,0,0,0,0,0.0,0.0,4.07753744390572,0.0,0.0,15.894952224644102,0
1561,41,0,3.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,15.483217567201578,0
1562,40,1,3.0,0,1,1,0,0,0.0,13.50795361560688,6.040254711277414,0.0,4.919980925828125,15.341567078850604,1
1563,40,2,3.0,0,1,1,0,0,14.488307061075986,13.476195484308308,7.537962659768208,8.457230850243555,4.700480365792417,14.403297778421795,1
1564,48,0,4.0,0,0,0,0,0,0.0,0.0,0.0,9.245707515813473,0.0,14.731801689838349,0
1565,49,2,3.0,1,1,0,0,1,13.486417428640184,0.0,6.315358001522335,0.0,4.23410650459726,14.151983508870947,1
1566,51,1,3.0,1,1,1,0,0,0.0,11.311922492087827,4.736198448394496,0.0,6.658011045870748,14.77102238760702,1
1567,28,1,4.0,0,0,0,0,0,0.0,0.0,1.0986122886681098,0.0,0.0,14.151983508870947,0
1568,34,1,3.0,0,0,0,0,1,0.0,12.656166891781544,4.110873864173311,8.39502555744203,0.6931471805599453,14.403297778421795,0
1569,49,2,3.0,1,1,1,0,0,0.0,13.762274324661172,5.488937726156687,0.0,5.176149732573829,14.220976332738882,1
1570,50,2,3.0,1,1,0,0,0,0.0,12.373551255454354,5.030437921392435,0.0,3.713572066704308,14.220976332738882,1
1571,46,1,3.0,0,0,1,0,0,0.0,0.0,5.638354669333745,8.130647968160584,0.0,15.201805169084134,0
1572,30,1,3.0,0,1,1,0,0,0.0,10.962440365141921,2.0794415416798357,0.0,1.0986122886681098,14.220976332738882,0
1573,50,2,3.0,1,1,1,0,0,0.0,0.0,1.9459101490553132,0.0,0.0,15.250595321348806,1
1574,35,1,4.0,1,1,1,0,1,0.0,10.915524732672047,5.375278407684165,0.0,2.5649493574615367,14.508658238524095,0
1575,43,1,3.0,1,1,1,0,1,0.0,0.0,4.6443908991413725,0.0,0.0,14.45736497045232,1
1576,44,1,3.0,1,1,1,0,0,13.118459768226327,12.959667961745552,4.77912349311153,0.0,6.161207321695077,13.910821646859095,1
1577,45,1,3.0,1,1,1,0,0,0.0,0.0,8.078067881815437,0.0,4.718498871295094,14.285514812209815,1
1578,44,1,3.0,1,1,1,0,1,0.0,0.0,0.6931471805599453,0.0,3.4965075614664802,14.80876270134486,1
1579,42,2,3.0,1,1,1,0,0,0.0,13.252029308750261,7.923710333969238,0.0,9.596010852756168,14.603968372873895,1
1580,56,1,3.0,0,0,1,0,0,0.0,0.0,5.720311776607412,0.0,0.0,15.894952224644102,0
1581,34,0,4.0,0,0,0,0,0,0.0,11.209574609103825,0.0,0.0,4.48863636973214,15.250595321348806,0
1582,50,1,1.0,0,1,0,0,0,0.0,10.297554615691922,2.772588722239781,8.0507033814703,0.0,14.346139397261565,1
1583,52,3,3.0,1,1,1,0,0,0.0,13.208353900166216,6.2878585601617845,0.0,8.386856689688234,15.894952224644102,1
1584,41,1,4.0,0,1,1,0,0,0.0,0.0,5.1298987149230735,6.52649485957079,0.0,14.77102238760702,0
1585,30,0,3.0,0,0,0,0,0,0.0,0.0,0.0,9.40640045488065,0.0,14.45736497045232,0
1586,37,0,3.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.424948670398354,0
1587,55,1,3.0,1,1,1,0,0,0.0,5.978885764901122,2.995732273553991,9.140454244512016,0.0,14.346139397261565,1
1588,54,1,2.0,0,1,1,0,0,0.0,11.90564300025589,5.3471075307174685,0.0,0.0,14.77102238760702,1
1589,40,2,3.0,1,1,0,0,0,10.22748950016072,12.426259831098479,7.261927092702751,6.714170529909472,4.07753744390572,13.122365377402328,1
1590,49,1,1.0,1,0,1,0,0,0.0,12.998207327162177,5.902633333401366,0.0,3.6635616461296463,14.508658238524095,1
1591,47,2,3.0,0,1,1,0,0,0.0,8.981555940771887,5.605802066295998,9.855347177208193,5.908082938168931,15.096444681204078,1
1592,39,1,3.0,0,0,0,0,1,0.0,0.0,1.9459101490553132,0.0,0.0,14.690979711984754,0
1593,48,1,3.0,1,1,1,0,0,0.0,12.937784073817115,3.5553480614894135,10.030560635099604,4.5217885770490405,15.250595321348806,1
1594,44,1,1.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.76142084987672,1
1595,44,1,3.0,0,0,0,1,1,13.046814059318132,0.0,7.256297239690681,8.159374736775426,5.3230099791384085,14.285514812209815,0
1596,30,1,4.0,1,0,1,0,0,0.0,0.0,2.0794415416798357,0.0,0.0,14.346139397261565,0
1597,44,1,3.0,1,1,1,0,0,13.143882178290648,12.198378118437457,6.300785794663244,0.0,1.0986122886681098,13.45883704259595,1
1598,55,1,3.0,1,1,0,0,0,13.080309374273035,13.80797826130866,6.684611727667927,0.0,6.913737350659685,14.80876270134486,1
1599,33,0,4.0,0,0,1,0,0,0.0,11.861566221080633,0.0,0.0,5.214935757608986,15.46416937585933,0
1600,39,2,4.0,1,0,1,0,0,0.0,9.22759072538271,6.152732694704104,0.0,0.0,13.997832948091215,0
1601,47,1,4.0,0,0,1,0,1,0.0,0.0,4.07753744390572,0.0,0.0,14.508658238524095,0
1602,40,2,3.0,1,1,1,0,0,0.0,11.83294161124591,6.3080984415095305,0.0,9.101083386039234,15.274125813221904,1
1603,41,1,4.0,0,0,0,1,1,0.0,12.762317042422413,7.569411792450712,8.321421586897879,5.720311776607412,15.039286283703994,0
1604,27,1,3.0,0,0,1,0,0,0.0,11.771397549337733,4.204692619390966,0.0,5.638354669333745,14.508658238524095,0
1605,30,3,2.0,1,1,1,0,1,0.0,11.18424082614052,7.2640301428995295,9.44951474036292,6.234410725718371,15.176487367510099,1
1606,43,1,3.0,1,1,1,0,0,0.0,14.331963518528644,5.480638923341991,0.0,7.7664168980196555,15.702580358511794,1
1607,46,0,4.0,1,1,0,0,0,0.0,9.181117513299279,0.0,0.0,9.084096645401932,15.894952224644102,0
1608,55,2,2.0,1,1,1,0,1,11.884633838502417,13.02877990598068,6.148468295917647,0.0,4.48863636973214,13.910821646859095,1
1609,46,1,3.0,0,0,0,0,1,0.0,0.0,6.60934924316738,0.0,0.0,13.592368256649284,0
1610,40,2,3.0,1,1,1,0,1,0.0,11.11084960686006,6.278521424165844,0.0,0.0,14.45736497045232,1
1611,41,1,3.0,0,1,1,0,0,0.0,0.0,0.6931471805599453,8.831711917821577,3.295836866004329,15.64006001130563,1
1612,47,0,3.0,0,0,1,0,0,0.0,0.0,0.0,0.0,5.648974238161206,15.894952224644102,0
1613,44,2,3.0,1,1,1,0,0,0.0,0.0,8.301273485191347,0.0,0.0,14.88022163978423,1
1614,48,1,4.0,0,1,1,0,0,0.0,0.0,4.927253685157205,0.0,0.0,14.978661680269907,0
1615,39,1,3.0,1,1,1,0,0,0.0,0.0,4.290459441148391,0.0,4.454347296253507,15.226497775576945,0
1616,45,1,3.0,1,1,1,0,0,0.0,11.724927175865593,5.342334251964811,0.0,4.02535169073515,14.285514812209815,1
1617,50,2,3.0,0,1,1,0,0,14.59918787574266,13.41493149367912,8.22040309993373,8.58110651715989,5.19295685089021,15.46416937585933,1
1618,40,3,3.0,1,1,1,0,1,0.0,15.154889920691947,6.025865973825314,0.0,9.295049099903137,15.363073279446223,1
1619,43,1,4.0,0,0,0,0,1,15.004604113252622,14.126580733967794,7.991592282068092,0.0,6.329720905522696,15.775605482856605,0
1620,48,3,3.0,0,0,0,0,1,0.0,0.0,7.301822342137932,8.333510708982942,2.0794415416798357,13.304686600863562,0
1621,40,0,3.0,0,0,0,0,0,0.0,8.811503250158239,0.0,10.432261143602751,1.6094379124341003,15.894952224644102,0
1622,47,1,3.0,1,1,1,0,0,0.0,11.62218337590675,6.706862336602747,0.0,0.0,15.150511887854474,1
1623,37,0,4.0,0,0,0,0,1,8.82217476094608,0.0,0.0,5.641907070938114,0.0,14.346139397261565,0
1624,41,2,3.0,0,1,1,0,0,13.731500490717098,0.0,3.4011973816621555,0.0,4.653960350157523,15.830413711839864,0
1625,55,1,3.0,0,1,1,0,0,0.0,11.357043286964823,7.7306140660637395,0.0,4.804021044733257,15.123843647884687,1
1626,52,2,3.0,1,1,0,0,0,0.0,11.775082015558993,7.462789157412448,8.276394704863307,5.099866427824199,15.894952224644102,1
1627,32,1,3.0,0,0,0,0,0,0.0,8.818926087090677,3.713572066704308,0.0,0.0,14.403297778421795,0
1628,45,2,3.0,1,1,1,0,0,0.0,0.0,5.545177444479562,0.0,0.0,14.285514812209815,1
1629,32,1,4.0,0,1,1,0,0,0.0,0.0,4.110873864173311,0.0,0.0,15.096444681204078,0
1630,55,3,3.0,0,0,1,0,0,0.0,11.202070291551996,4.927253685157205,0.0,4.584967478670572,15.250595321348806,1
1631,47,2,1.0,1,1,0,0,0,10.659609532257463,12.450163267055093,5.288267030694535,8.217978203150732,7.456454555176209,14.845130332288226,1
1632,27,0,3.0,1,0,0,0,0,0.0,10.421000764451936,0.0,0.0,4.127134385045092,15.201805169084134,0
1633,41,3,3.0,1,0,1,0,0,14.2527307601999,13.269895057043849,8.740016691519521,0.0,7.011213987350367,14.77102238760702,1
1634,28,0,4.0,0,1,0,1,0,0.0,0.0,0.0,0.0,3.7376696182833684,14.285514812209815,0
1635,40,0,4.0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.204692619390966,14.845130332288226,0
1636,53,0,3.0,0,0,0,0,1,0.0,0.0,0.0,8.716044050161402,0.0,15.656060350091908,0
1637,43,1,3.0,1,1,1,0,0,0.0,11.043225789525856,0.0,8.886409166849282,6.654152520183219,14.648420115681892,1
1638,41,0,3.0,0,0,1,0,0,0.0,0.0,0.0,8.969287400118406,0.0,14.403297778421795,0
1639,52,1,4.0,0,0,0,0,0,0.0,0.0,8.10711747075039,0.0,0.0,15.830413711839864,0
1640,47,1,1.0,1,1,1,0,0,0.0,0.0,5.19295685089021,9.015541293671115,8.48879371689454,15.29711532616119,1
1641,52,1,2.0,1,1,1,0,0,0.0,11.69353722756546,6.92951677076365,0.0,7.080026499922591,14.690979711984754,1
1642,54,3,3.0,1,1,1,0,0,0.0,0.0,5.908082938168931,0.0,0.0,14.077875591662238,1
1643,43,1,3.0,0,0,0,0,0,0.0,11.086793256016275,3.8918202981106265,0.0,4.762173934797756,14.285514812209815,0
1644,40,1,3.0,1,1,0,0,0,0.0,12.339396516623593,5.099866427824199,0.0,0.0,14.508658238524095,1
1645,39,1,4.0,0,1,1,0,0,0.0,0.0,5.575949103146316,10.248423867569471,9.71153981234754,15.894952224644102,0
1646,43,1,3.0,1,1,1,0,0,0.0,0.0,5.10594547390058,8.540909718033554,0.0,15.29711532616119,1
1647,52,3,3.0,1,1,1,0,0,0.0,12.83610162914776,8.46821300919452,10.383441512635033,7.978653729082731,15.894952224644102,1
1648,39,0,3.0,0,0,1,0,0,0.0,0.0,0.0,9.732105935780508,0.0,14.690979711984754,0
1649,49,2,1.0,0,0,1,0,0,11.749537902231403,0.0,5.762051382780177,0.0,0.0,15.894952224644102,0
1650,41,2,3.0,1,0,1,0,0,12.838747692646741,11.746098551921616,7.333023014386481,0.0,4.762173934797756,14.946912992035967,1
1651,56,1,3.0,0,0,1,0,0,0.0,0.0,0.0,10.033726029459856,0.0,15.894952224644102,0
1652,44,2,3.0,1,1,1,0,0,0.0,12.13580574853155,6.206575926724928,0.0,5.081404364984463,13.910821646859095,1
1653,48,1,3.0,1,1,1,0,0,0.0,0.0,5.568344503761097,0.0,0.0,15.250595321348806,1
1654,43,2,3.0,1,0,1,0,1,0.0,0.0,4.983606621708336,0.0,6.453624998892692,15.096444681204078,1
1655,41,2,2.0,1,0,1,0,1,0.0,11.512485368141824,5.3230099791384085,0.0,6.028278520230698,15.341567078850604,1
1656,40,1,3.0,0,0,0,0,0,13.599292966720798,0.0,7.59337419312129,0.0,1.0986122886681098,15.882373444019521,0
1657,55,1,1.0,1,1,0,0,0,0.0,0.0,0.0,0.0,4.276666119016055,14.77102238760702,1
1658,44,1,3.0,0,0,1,0,0,0.0,0.0,5.921578419643816,0.0,0.0,15.894952224644102,0
1659,53,1,2.0,0,1,0,0,0,11.925121204806528,0.0,5.389071729816501,10.011399809730523,0.0,14.346139397261565,1
1660,52,2,4.0,0,0,0,1,0,0.0,13.267735639420005,5.4510384535657,0.0,6.359573868672378,14.45736497045232,0
1661,58,1,4.0,0,0,1,0,0,0.0,11.88874890073655,4.356708826689592,0.0,0.0,15.341567078850604,0
1662,44,1,1.0,1,0,1,0,0,0.0,12.896541241884359,5.056245805348308,0.0,8.19891444498699,15.039286283703994,1
1663,36,0,4.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,15.671808704579888,0
1664,36,1,3.0,1,1,1,0,0,10.654361041209096,11.629516679578863,3.044522437723423,0.0,4.812184355372417,14.077875591662238,1
1665,35,1,4.0,0,0,0,1,0,12.707986678765423,0.0,6.035481432524756,0.0,0.0,13.384729180332174,0
1666,50,1,3.0,1,1,1,0,0,0.0,11.762679788030713,6.777646593635117,0.0,4.61512051684126,13.910821646859095,1
1667,43,0,3.0,0,0,0,0,1,0.0,9.390659926099465,0.0,0.0,2.5649493574615367,14.690979711984754,0
1668,53,2,3.0,0,1,1,0,0,0.0,6.444131256700441,5.298317366548036,10.666277393424522,4.955827057601261,15.894952224644102,1
1669,41,1,3.0,1,0,1,0,0,0.0,0.0,7.489970898834801,9.867497614802973,5.497168225293202,15.319588176962746,0
1670,44,1,3.0,1,1,1,0,1,13.633260598607162,11.34001151752534,4.0943445622221,0.0,5.54907608489522,13.45883704259595,1
1671,55,0,3.0,0,0,0,0,1,0.0,12.629734517061653,0.0,0.0,10.724302090826434,15.894952224644102,0
